entrez	length
54962	52299
261726	23147
114609	11846
93643	29033
7082	269682
9414	134202
27134	42429
7083	13125
7084	42409
8277	34555
84076	2659
7086	31407
116238	3906
7088	105864
7089	49997
7090	50381
7091	155109
79816	17774
9874	240470
11011	144573
7092	232054
7093	149318
7094	35247
83660	454108
81793	10752
7096	15207
7097	26563
7098	18917
7099	20332
7100	34880
10333	34087
51284	23289
51311	16549
54106	5083
100038246	51945
3195	7016
3196	2698
30012	2891
83941	44377
83877	8331
80213	19414
116441	15138
116211	14841
4071	8759
79853	17268
7104	28697
9032	11325
53346	37816
53345	8935
7108	4554
51768	47903
81501	17787
10548	6593
9375	62576
56889	68902
9777	57544
64114	18385
51643	34226
7009	23377
117531	316689
117532	105177
342125	43125
147798	13123
79838	88574
11322	25030
79905	80008
147138	13670
23023	245919
9911	45397
57458	83435
54499	44631
127391	3747
55002	59236
255104	118172
145942	62934
55374	50882
79613	241651
286102	4032
10972	45143
11018	4145
10959	14030
23423	102824
222068	4401
50999	30671
146456	8536
100302736	47683
51014	12826
283578	42073
54732	5039
8577	104487
23671	246633
55273	12454
84336	14858
284114	2244
54868	63284
284186	19409
113277	8166
54664	32073
79022	5331
84314	3923
66000	359487
79073	9285
375346	60815
55831	48568
283953	63962
11070	4771
89894	118339
84216	593999
338773	8253
8834	16207
83862	7838
144404	69316
80757	3619
114908	56433
128218	4137
84233	8634
55863	7967
55654	17483
85013	12700
92305	5421
222865	23524
23505	239846
54972	12699
114795	475991
92293	440745
121256	832299
124842	59736
83935	1855
80194	7562
65084	290890
219902	8387
51524	15863
135932	3150
55281	18143
85014	1973
55260	31584
55314	53819
284339	11755
257062	58578
10430	1900
79713	3651
28978	15489
81853	12015
51522	8214
645843	1292
129303	4152
284417	25174
441027	79077
256472	4770
441151	8994
201799	61395
132332	6470
80008	66659
25907	1821
57146	22267
54958	2715
54929	19309
153396	89606
81615	265175
84187	181838
55858	57744
153339	24548
56900	6170
64418	28026
92691	20917
124491	21703
100113407	45775
134285	11239
340061	7225
134288	1950
84286	26269
55365	4576
28959	10073
80775	44451
130733	89681
374395	2998
388021	13923
200728	59116
79847	19301
57583	99001
130827	106928
92703	17481
202915	18586
25829	53722
55751	19902
84548	35356
79134	5921
25880	2459
8269	10440
255919	11882
387522	72674
387521	35544
129787	13529
147744	2120
84222	3489
201931	42305
23306	33060
100131211	153038
392636	444792
256130	55116
130612	6932
147007	6036
55266	18965
114801	77407
399474	9713
645369	16362
199953	26034
338949	10071
94107	1566
79652	26890
374882	3947
55248	50973
131920	21221
29100	2148
84928	40693
159371	20320
255349	11922
389177	15979
155006	9272
54867	8729
401498	5702
51259	6881
221468	46856
219854	17370
124446	10969
388335	19245
84065	14255
79064	2035
338661	3003
730130	2146
161145	63584
80723	36873
79583	19545
642987	351681
387890	62332
84866	15510
219623	46739
57393	48306
23670	86166
55754	31868
161291	3968
644444	8362
203562	3123
55161	25683
59353	17488
140738	8595
79041	28884
55151	82088
55254	34683
55116	30835
55287	35929
90407	16386
440026	33979
131616	3752
79188	18674
93109	46141
55076	84827
120224	44222
83604	30210
55706	72818
81671	134601
23585	24027
757	47523
55092	68060
339456	1688
79639	21361
113452	6794
55529	47094
90809	3931
148534	105090
55219	69351
25789	8170
9528	26892
10329	29731
85025	4706
199964	11679
80021	52032
9725	42164
55362	28891
57156	77697
169200	24088
157378	61781
51669	20205
91147	77809
137695	34620
51249	6257
54968	6641
137835	50641
643236	25703
157753	180744
84283	9530
283232	9642
388730	1331
388595	5483
283673	14974
51234	5140
144110	6006
255043	2125
25963	63137
84910	64048
643965	1659
92162	1213
440955	1010
58986	11190
51754	39698
389827	10373
646658	71187
79953	197418
641649	20136
162461	10079
83460	946
339168	2251
27346	9644
26022	16405
147184	17129
56674	17810
252839	36854
7110	32506
259236	17108
388364	17747
126259	10212
55217	123941
7111	100563
29767	64802
29766	86072
29765	5995
7112	34778
643853	6724
339967	54098
401136	33951
132724	19041
9407	64187
389208	76671
283471	44958
84000	28812
5651	134699
7113	43853
64699	24215
56649	48493
80975	22265
164656	45189
344805	42202
360200	41007
9168	1015
11013	3057
286527	55530
9087	2125
7117	616
83857	283946
160335	447962
160418	57580
84899	72006
83590	2408
79089	4978
81542	17408
51075	28450
54495	41485
56255	42415
3371	98669
7126	11338
7127	16264
7128	16995
7130	22454
126282	16063
79626	3100
388121	48675
25816	130929
8797	34650
8795	48898
8794	14524
8793	28439
8792	66001
4982	28328
51330	2015
23495	33037
115650	4774
8764	9257
608	2858
8784	4393
55504	105857
7132	13305
7133	42274
27242	78378
8718	5409
7293	5486
8771	2032
943	80910
3604	25736
8743	17922
8600	45277
407977	12543
8742	8823
10673	40244
8741	3316
8740	12469
9966	21404
8995	9743
7292	278479
944	37331
8744	4898
7124	2771
23043	401994
10318	57742
79155	14688
79931	96201
8711	9405
10188	45645
85456	25321
80351	67049
8658	227116
64102	14949
7134	2941
7125	10115
7135	17946
7136	2697
51086	309041
7137	5965
7138	16634
7139	18814
7140	19153
63923	80242
7141	606
7142	1468
3842	100150
30000	24731
23534	100993
84629	117053
27327	216018
23112	290991
57690	149982
7143	428508
7145	203407
64759	307399
84951	25853
7148	68185
10140	5755
10766	14738
114034	4222
54472	35264
10040	61276
146691	128898
10043	48719
387990	21176
9804	19496
56993	3464
10953	18295
84134	4807
10452	12469
401505	4226
100188893	2453
9868	37658
54543	10217
116447	50653
7151	2430
7152	1520
7150	95665
7153	29377
7155	66986
7156	45038
8940	25762
11073	61730
10210	12084
26092	38035
163590	37827
1861	11194
27348	8281
27433	3804
64222	13926
84969	154764
27324	111387
9878	21975
9760	313881
63970	9501
7158	107579
7159	66079
9537	18958
90313	5977
9540	8339
94241	23406
58476	9095
112858	5079
11257	20145
729355	2610
27296	5993
7157	19148
8626	300533
7161	83685
7162	4437
53373	77160
219931	41665
7164	110677
7165	26317
89882	3521
7163	136819
7166	28714
121278	93595
286016	2016
728402	1213
7167	4114
27010	384483
7168	29217
7169	8063
7170	36796
7171	35498
7172	26858
7173	130385
1200	6654
7174	82973
122664	12090
51673	3691
11076	40865
131601	26999
127262	5112
285386	324525
51002	7569
286262	9122
284355	2361
348825	128677
7175	63601
7177	1849
64499	1848
23430	2939
25823	4803
8460	155129
8459	68136
7178	7813
646405	39714
220115	98097
93492	138697
7179	84756
22974	62554
29896	27261
6434	23469
80305	13710
8717	5724
7185	26780
7186	44682
26146	80411
10758	50896
80342	26270
7187	134051
9618	6952
7188	48352
7189	26544
84231	22351
10906	28059
10293	27989
22906	212088
66008	74370
133022	2022
23471	35235
9697	79655
9881	118845
10131	59487
7109	94243
58485	1654
51693	6466
10597	1854
6399	22393
27095	19484
51399	5368
126003	6870
79090	16333
122553	22589
83696	730854
50852	32219
1787	64735
10345	420754
11181	22334
54210	19360
54209	4608
340205	9353
79865	11484
340206	9393
285852	11099
55809	227293
11277	1815
11219	1767
29953	579374
7201	34980
7200	3215
51499	2420
10221	8115
28951	25862
57761	16930
9865	4972
10107	11277
81559	13163
10206	21425
9830	47406
89870	9147
147166	38121
10626	56345
51127	10005
6737	8805
10346	21073
373	34643
8805	129737
7706	26140
7726	28982
5987	20983
10155	6658
23650	26827
23321	187154
11074	10198
22954	13998
51592	118416
53840	24454
23087	26386
55521	55774
4591	138870
10475	28508
56658	17260
10612	25846
135644	12775
90933	12543
287015	23097
129868	7777
54765	155315
80263	14078
80128	11590
91107	4435
79097	8959
729384	8999
57093	42139
89122	29127
135892	15546
84851	11396
642569	8967
57159	25010
84675	62818
81844	12543
25893	22951
286827	14283
85363	94202
445372	47761
166655	9868
391712	23211
55223	39375
84676	16332
120146	8079
201292	16629
9866	71177
440730	59174
55128	9559
140691	31299
117854	16841
131405	79827
493829	17418
378108	51087
390231	7573
117852	23210
81786	24408
81603	13840
114088	129912
339976	13539
205860	18348
11078	79508
7204	366862
9322	11850
9321	74143
9320	159397
9319	26464
9325	67467
7205	6067
54802	45401
51504	2136
60487	93298
55039	2206
55621	12667
27037	5382
79979	78759
57570	10249
115708	7877
55006	20539
51605	13330
55687	21626
54952	25528
388610	7228
51095	26498
10024	8478
6738	32323
7216	10873
8989	73635
7220	83854
7221	11099
7222	77579
26133	90431
7223	237709
7224	308629
7225	132537
57113	152800
4308	160212
7226	92969
80036	917911
54795	54049
29850	19462
140803	165426
54822	129639
79054	102180
7227	260479
83707	2455
7442	43965
51393	21460
162514	47310
59341	50311
56302	25645
55503	14537
8295	134753
142940	39481
26995	17288
154754	3643
136541	5915
7248	53920
8848	144682
9819	58124
1831	64108
81628	12695
7249	41687
116461	45755
80746	55192
79042	4566
283989	8207
10102	20111
7251	46631
643432	72603
254187	14992
80705	157705
114960	18789
95681	47439
7252	6109
7253	191313
10194	79149
128553	523021
57616	199560
9383	37026
60385	23575
25987	15841
85480	7946
203062	191211
100303453	512619
55815	21495
7257	37855
7247	12308
83882	11584
441631	90069
23554	71017
27075	30781
81619	78859
23555	98044
26526	30852
26262	11567
90139	205461
144448	21967
10103	21402
10100	41492
6302	5180
10077	18724
340348	24992
10099	29705
7106	24292
10098	188294
7105	9996
7102	127376
7103	32906
10867	209209
222642	2993
706	11683
7258	2801
64591	2797
728137	2803
7259	5072
64061	6173
128854	1214
23270	4111
85453	4440
388951	3051
55720	14061
90121	7657
7260	188893
10078	5466
83942	2436
81629	12545
283629	2838
83983	1329
7264	5425
100131187	1333
158427	33288
7263	9324
84630	44778
146057	182265
54970	71383
79573	72629
151613	16166
51112	100326
158248	15526
55761	136046
118491	107306
54902	45657
7265	56445
199223	31348
79809	80419
55001	22683
153657	61347
64927	114903
164118	6363
83538	35886
79989	58242
55622	193016
23331	701851
83894	239248
92104	5743
150737	3798
64427	11481
130502	5352
23548	44385
9694	45613
143941	3764
9652	91086
55020	26042
22996	57858
158219	143738
125488	143127
7267	129934
7268	26835
91875	19724
57217	160257
145567	291915
123016	56926
148014	2341
283237	10563
23508	33450
7270	31303
8458	47150
7272	38504
254173	24227
158135	277932
23170	20512
440307	9556
25809	49912
83887	17645
26140	26450
9654	46649
23093	293833
284076	55016
79739	134120
164714	39652
164395	74325
150465	59612
7273	281434
79183	18733
7274	27035
7276	6944
246119	53560
83869	205046
64595	29857
252953	3643
60439	22190
84673	2599
425057	9315
57348	21440
94015	48449
80727	32816
7846	4529
10376	3613
84790	46674
7278	8052
113457	6815
112714	6694
7277	4898
80086	18954
51807	20923
79861	11727
81027	10628
7280	3878
347733	3376
10383	2420
10381	14172
56604	2594
10382	8529
84617	22157
347688	3067
643224	27320
203068	5070
51174	33481
51175	16866
7283	5848
27175	7722
10844	33707
10426	121464
27229	38698
114791	56648
85378	27334
7275	87063
7284	3937
7286	43289
55000	10184
7287	15022
7288	19404
7289	50247
56995	279592
286319	2469
11334	3329
7991	226562
286753	21316
64852	16471
5756	12594
11344	10546
7291	4589
117581	62449
221830	13576
57045	67647
7294	71818
200081	18616
167838	164867
55787	58087
25828	14636
51061	63777
51060	36040
79770	27865
57544	121993
84817	3481
84203	3302
51314	51800
81567	29274
347736	70349
10190	30201
10628	4144
9352	41426
10907	63123
54957	50117
7296	134528
10587	66300
645840	36776
7295	12697
7297	30044
1890	4333
7298	15925
7301	24377
7305	3892
7306	16910
7299	118194
219743	8719
441250	253687
55253	242710
127253	33525
6862	11027
199746	2954
7307	15335
11338	20584
55075	124269
91373	7063
6675	38403
7317	24281
10054	43075
9039	25643
7311	13784
79876	25340
55236	88503
7318	8748
10422	28404
337867	186079
51271	73518
9898	51338
55833	127506
53347	43804
84959	158751
7314	1952
7316	3004
10537	4217
7319	9860
7320	20539
90025	185007
11065	4381
7321	35774
7322	67268
7323	74510
51619	29714
100131816	739
7324	85685
7325	388918
10477	83042
140739	75837
7326	97457
7327	33240
7328	122228
7329	17865
51465	26530
118424	19942
3093	84656
7332	74587
9246	16675
606551	960
9040	2899
389898	1184
7334	36652
63893	63778
55585	10085
388165	43599
92912	57735
134111	59376
54926	103239
27338	8694
29089	10309
148581	64579
7335	34833
7336	67181
55284	98766
65264	20649
7337	105653
89910	66218
9690	130444
9354	39611
10277	148281
56061	16836
29914	26374
5412	86246
8266	2898
164153	1504
59286	2197
84993	15211
134510	22746
29855	35736
254048	101013
22888	52292
7342	52069
29979	48011
29978	4241
50613	2657
56893	20669
143630	2306
197131	163141
23304	129551
130507	256677
23352	139824
51366	160427
55148	22159
80019	72282
92181	74152
642623	1181
7343	16268
127733	13043
91544	35983
51035	2619
165324	77737
137886	40237
23190	43201
80700	13753
26043	106664
7993	37875
652995	7374
7345	11527
7347	56540
51377	47886
83549	7479
7371	84004
100113386	3601
54963	16618
221044	12608
90226	2063
114131	9726
7349	1045
7350	13191
7351	8201
7352	8960
55293	59128
51506	26153
7353	29282
51569	13768
402682	994
55325	26448
7357	38603
7358	28684
56886	104493
55757	251857
7360	50593
54575	136828
54658	13030
54659	44258
54657	54564
54579	60307
54578	81630
54577	91361
54576	155654
54600	101402
10941	64830
79799	23344
7365	16044
10720	25029
7366	24055
54490	14621
7363	45849
7364	61723
133688	50049
167127	36337
7368	89512
127933	32457
23074	116623
54887	85431
29128	59074
115426	93908
51720	117635
80329	9772
80328	7288
79465	8068
8408	28528
9706	97108
25989	7048
54986	715504
89766	80577
7369	23250
7372	18907
84747	13182
9094	5926
23025	87016
10497	243329
440279	795867
201294	17179
55898	23913
146862	41552
25972	9967
90249	70339
219699	90344
222643	12326
8633	386706
137970	561075
285175	227468
54346	46982
81622	12997
340260	4454
7374	13395
64718	51544
85451	41028
391051	19843
51733	33621
400224	63807
5976	36825
26019	123148
65110	24219
65109	47717
11045	11969
7348	31545
7379	2261
7380	10925
100134938	5766
80761	5253
7378	20428
151531	140975
139596	148528
55245	109576
29796	3044
10975	8293
7381	12598
7384	10662
7385	30299
7386	7831
440567	537
7388	13078
27089	2205
9875	81994
9816	33984
55665	50517
81605	20697
131669	36607
7389	3321
7390	38300
55850	4485
7391	6726
7392	10859
10083	50521
124590	7172
7399	800557
83878	15582
84833	7455
8615	89767
9100	79945
8237	15319
219333	105657
8975	136361
9097	56072
9958	156049
10600	29871
377630	1592
391622	1196
391627	1592
11274	27542
10869	12892
7398	15500
10868	46421
27005	6265
23326	43813
23358	149015
29761	150138
83844	59137
389856	3074
57646	77697
57663	12329
9099	26475
84749	64937
57478	87894
84669	245239
23032	63865
9736	283624
57558	37369
57602	53459
57695	118142
84640	39512
10713	46441
9960	90129
55230	91698
84132	82821
124739	86194
84101	34969
85015	83464
64854	68341
55031	119915
84196	105848
25862	105479
7375	62909
373509	46104
158880	5351
54532	82906
159195	129368
8078	14494
9712	157843
9098	59000
7874	71818
9101	90062
8239	151159
8287	159608
10208	42907
10090	331099
8433	1341
51118	12104
10813	23641
9724	8909
84135	17639
51096	37387
27340	106513
84294	8160
57050	2019
55813	40804
7402	568079
257313	64071
2837	1309
10911	67270
7404	248843
7405	329043
80146	101033
8409	7388
55697	113719
6843	8440
6844	3801
9341	10157
8674	42684
10791	8975
6845	62451
8673	4496
81839	56254
57216	28110
9218	46005
9217	61890
57176	12251
7407	18410
22846	21560
79805	41044
114990	11690
7408	19530
57687	191543
10493	7778
7409	84658
7410	230480
10451	394019
11023	9750
25806	33366
7411	42834
7412	19405
1462	110629
7414	123247
80124	38744
7415	16604
51480	1323
51481	1500
425054	1680
26609	1881
9084	740
7416	99116
7417	21294
7419	14313
7421	63485
7422	16278
7423	4680
7424	109384
139538	2715
391518	982
27287	4073
79674	244035
7716	16707
55591	85053
7425	7447
51442	24584
245806	8007
389136	53176
9686	164648
391104	683
7428	11889
7429	34172
50853	13598
7431	9352
63894	31052
7433	48274
7434	116782
7432	8968
5212	118104
154807	93786
79001	4157
7436	38270
203547	12769
400673	5981
284013	1079
57191	1565
317701	1310
317703	6521
317705	1073
8876	33206
8875	19986
55350	11978
81552	138096
9730	111359
7441	729
29802	1682
55823	14180
23230	244184
157680	864320
54832	208076
55187	282017
64601	26035
57617	9565
51652	60013
84313	6150
9559	50263
112936	23124
51160	4962
51699	11057
65082	36930
26276	24423
55737	33062
51028	38032
137492	86563
79720	30813
55048	31169
155382	6764
23339	49630
27072	186226
11311	78050
27183	15589
9525	33305
6293	21693
55275	206178
51542	127279
6944	13906
23355	240471
7443	84232
7444	256342
51231	49081
147645	10588
54621	40809
340547	60298
23584	4781
11326	18387
391123	8341
7447	117046
284415	23141
222008	29016
342865	39124
128434	42246
30813	12201
338917	23289
51534	77523
79679	67398
143187	408380
10490	27547
7448	3023
64856	7192
340706	55246
146177	65037
200403	243515
4013	32317
127731	69567
90113	12736
402117	167922
375567	150139
220001	37030
221806	73056
7450	175793
51322	90340
23063	86560
10352	109572
7453	42538
8936	80185
10163	85937
10810	149809
375260	15384
374666	15792
375690	10015
653635	15008
8976	67060
7454	7674
441818	2971
51729	18896
23559	2443
164684	64299
23558	10737
11193	22497
51186	1956
81554	46762
64409	581455
114049	14641
171022	931
155368	7937
135886	5044
57590	69987
115825	183515
23001	297093
57705	298129
11169	88157
55717	58212
55759	37412
64743	18816
146845	66805
116966	116983
57418	11629
57728	103337
9948	42521
91833	85263
84219	6039
79446	153887
80232	49654
253769	275643
114987	27104
55339	110160
89891	23197
57539	79845
134430	38330
22884	75987
401551	4474
10885	36804
55255	193959
23160	53552
54521	103893
56270	33968
